case_id,date,sample_order,negative_prices_clipped_27h,price_floor_gbp_per_mwh,param,level,price_scenario,negative_prices_clipped_27h_result,price_floor_gbp_per_mwh_result,base_cost_gbp,opt_cost_gbp,saving_gbp,saving_pct,opt_cost_ext_sum_gbp,saving_pct_ext_sum,opt_cost_it_gbp,opt_cost_cooling_gbp,opt_cost_ups_charge_gbp,opt_cost_other_gbp,base_cost_it_gbp,base_cost_cooling_gbp,base_cost_ups_charge_gbp,base_cost_other_gbp,nominal_max_ups_kw,nominal_max_tes_w,price_mean_gbp_per_mwh,price_min_gbp_per_mwh,price_max_gbp_per_mwh,price_std_gbp_per_mwh,negative_price_hours,extension_price_mean_gbp_per_mwh,runtime_s,saving_it_gbp,saving_cooling_gbp,saving_ups_charge_gbp,saving_other_gbp
imrp_20251206,2025-12-06,338,0,,price_day,338,2025-12-06,,,1283.79,1257.18,26.61,2.073,1257.18,2.073,894.71,232.67,23.86,86.92,951.48,245.39,0.0,86.92,0.0,0.0,68.213,43.39,91.37,14.145,0,72.96,3.4,56.76999999999998,12.719999999999999,-23.86,0.0
imrp_20251207,2025-12-07,339,0,,price_day,339,2025-12-07,,,1327.5,1241.26,86.25,6.497,1241.26,6.497,907.05,222.19,0.0,93.25,982.19,252.06,0.0,93.25,0.0,0.0,73.177,18.49,88.55,14.992,0,17.113,2.9,75.1400000000001,29.870000000000005,0.0,0.0
imrp_20251208,2025-12-08,340,0,,price_day,340,2025-12-08,,,1178.07,1144.4,33.67,2.858,1144.4,2.858,798.76,197.49,3.66,78.35,874.16,225.56,0.0,78.35,0.0,0.0,61.483,13.55,88.45,25.157,0,61.933,2.8,75.39999999999998,28.069999999999993,-3.66,0.0
imrp_20251209,2025-12-09,341,0,,price_day,47,2025-12-09,,,1229.0,1156.4,72.6,5.907,1156.4,5.907,834.92,205.99,0.0,85.17,910.2,233.63,0.0,85.17,0.0,0.0,66.834,32.15,82.52,12.955,0,26.657,2.6,75.28000000000009,27.639999999999986,0.0,0.0
imrp_20251210,2025-12-10,342,0,,price_day,342,2025-12-10,,,1136.31,1078.75,57.57,5.066,1078.75,5.066,754.51,187.43,7.52,75.91,843.23,217.18,0.0,75.91,0.0,0.0,59.573,20.56,91.69,21.871,0,48.977,2.9,88.72000000000003,29.75,-7.52,0.0
imrp_20251211,2025-12-11,343,0,,price_day,343,2025-12-11,,,1308.33,1277.2,31.12,2.379,1277.2,2.379,898.72,228.83,17.83,89.18,969.74,249.41,0.0,89.18,0.0,0.0,69.986,42.88,93.17,14.48,0,69.527,3.4,71.01999999999998,20.579999999999984,-17.83,0.0
imrp_20251212,2025-12-12,344,0,,price_day,344,2025-12-12,,,1487.3,1462.53,24.77,1.666,1462.53,1.666,1037.71,265.35,0.0,102.87,1101.03,283.4,0.0,102.87,0.0,0.0,80.725,68.62,98.74,9.034,0,76.92,3.4,63.319999999999936,18.049999999999955,0.0,0.0
imrp_20251213,2025-12-13,345,0,,price_day,345,2025-12-13,,,1356.88,1302.41,54.47,4.014,1302.41,4.014,920.87,227.6,0.0,94.29,1004.88,257.72,0.0,94.29,0.0,0.0,73.992,57.29,88.27,8.156,0,47.943,3.6,84.00999999999999,30.120000000000033,0.0,0.0
imrp_20251214,2025-12-14,346,0,,price_day,346,2025-12-14,,,1128.04,1089.4,38.65,3.426,1089.4,3.426,762.92,197.45,24.33,76.05,836.7,215.29,0.0,76.05,0.0,0.0,59.684,38.29,84.7,13.803,0,57.983,3.5,73.78000000000009,17.840000000000003,-24.33,0.0
imrp_20251215,2025-12-15,347,0,,price_day,347,2025-12-15,,,1414.34,1386.97,27.37,1.935,1386.97,1.935,971.41,244.01,0.0,97.44,1047.32,269.57,0.0,97.44,0.0,0.0,76.469,55.23,95.27,10.971,0,67.343,3.3,75.90999999999997,25.560000000000002,0.0,0.0
imrp_20251216,2025-12-16,348,0,,price_day,48,2025-12-16,,,1635.31,1579.49,55.83,3.414,1579.49,3.414,1111.04,277.64,0.0,111.85,1211.72,311.74,0.0,111.85,0.0,0.0,87.778,65.52,120.82,16.716,0,72.593,2.5,100.68000000000006,34.10000000000002,0.0,0.0
imrp_20251217,2025-12-17,349,0,,price_day,349,2025-12-17,,,1403.68,1346.18,57.5,4.096,1346.18,4.096,959.02,237.71,0.0,97.35,1039.54,266.78,0.0,97.35,0.0,0.0,76.4,56.52,94.39,9.39,0,46.503,3.1,80.51999999999998,29.069999999999965,0.0,0.0
imrp_20251218,2025-12-18,350,0,,price_day,350,2025-12-18,,,1191.79,1083.64,108.15,9.075,1083.64,9.075,784.1,194.9,12.45,81.34,883.48,226.98,0.0,81.34,0.0,0.0,63.832,14.41,85.45,21.598,0,8.497,3.1,99.38,32.079999999999984,-12.45,0.0
imrp_20251219,2025-12-19,351,0,,price_day,351,2025-12-19,,,1184.51,1157.29,27.22,2.298,1157.29,2.298,832.78,203.25,2.51,78.24,879.2,227.06,0.0,78.24,0.0,0.0,61.402,6.81,94.6,29.411,0,74.32,3.7,46.42000000000007,23.810000000000002,-2.51,0.0
imrp_20251220,2025-12-20,352,0,,price_day,352,2025-12-20,,,1469.87,1443.57,26.3,1.789,1443.57,1.789,1016.89,256.96,0.0,101.53,1088.72,279.62,0.0,101.53,0.0,0.0,79.675,68.93,95.6,7.309,0,70.41,3.5,71.83000000000004,22.660000000000025,0.0,0.0
imrp_20251221,2025-12-21,353,0,,price_day,353,2025-12-21,,,1465.53,1427.1,38.43,2.622,1427.1,2.622,1007.86,250.18,0.0,101.19,1085.4,278.94,0.0,101.19,0.0,0.0,79.41,62.81,95.19,9.487,0,59.12,3.2,77.54000000000008,28.75999999999999,0.0,0.0
imrp_20251222,2025-12-22,354,0,,price_day,354,2025-12-22,,,1464.55,1440.78,23.77,1.623,1440.78,1.623,1020.15,259.17,0.0,100.22,1085.15,279.19,0.0,100.22,0.0,0.0,78.65,54.83,98.74,12.791,0,75.99,3.2,65.00000000000011,20.019999999999982,0.0,0.0
imrp_20251223,2025-12-23,355,0,,price_day,355,2025-12-23,,,1462.15,1429.05,33.1,2.264,1429.05,2.264,1005.63,251.6,0.0,100.98,1083.09,278.08,0.0,100.98,0.0,0.0,79.246,63.29,89.66,7.454,0,62.793,3.5,77.45999999999992,26.47999999999999,0.0,0.0
imrp_20251224,2025-12-24,356,0,,price_day,49,2025-12-24,,,1394.93,1358.8,36.13,2.59,1358.8,2.59,944.04,240.67,13.06,94.98,1034.19,265.76,0.0,94.98,0.0,0.0,74.534,48.36,91.94,12.545,0,64.39,2.4,90.15000000000009,25.090000000000003,-13.06,0.0
imrp_20251225,2025-12-25,357,0,,price_day,357,2025-12-25,,,1392.15,1367.05,25.1,1.803,1367.05,1.803,972.35,250.08,17.31,94.61,1032.46,265.09,0.0,94.61,0.0,0.0,74.242,46.91,91.76,13.335,0,78.99,2.9,60.110000000000014,15.009999999999962,-17.31,0.0
imrp_20251226,2025-12-26,358,0,,price_day,358,2025-12-26,,,1537.19,1520.31,16.88,1.098,1520.31,1.098,1094.61,278.21,0.0,106.04,1138.81,292.34,0.0,106.04,0.0,0.0,83.217,73.61,96.09,6.446,0,82.76,2.8,44.200000000000045,14.129999999999995,0.0,0.0
imrp_20251227,2025-12-27,359,0,,price_day,359,2025-12-27,,,1512.85,1485.93,26.92,1.779,1485.93,1.779,1072.16,268.77,0.0,104.35,1120.93,287.56,0.0,104.35,0.0,0.0,81.89,70.73,95.06,6.813,0,74.327,3.4,48.76999999999998,18.79000000000002,0.0,0.0
imrp_20251228,2025-12-28,360,0,,price_day,360,2025-12-28,,,1559.36,1532.98,26.39,1.692,1532.98,1.692,1073.12,270.88,0.0,107.43,1155.11,296.83,0.0,107.43,0.0,0.0,84.307,73.26,102.89,8.25,0,75.447,3.2,81.99000000000001,25.94999999999999,0.0,0.0
imrp_20251229,2025-12-29,361,0,,price_day,361,2025-12-29,,,1541.47,1520.85,20.62,1.338,1520.85,1.338,1091.53,274.01,0.0,106.68,1141.54,293.24,0.0,106.68,0.0,0.0,83.716,70.69,94.93,7.473,0,74.587,2.9,50.00999999999999,19.230000000000018,0.0,0.0
imrp_20251230,2025-12-30,362,0,,price_day,362,2025-12-30,,,1557.36,1536.74,20.62,1.324,1536.74,1.324,1108.1,278.07,0.0,107.3,1153.62,296.44,0.0,107.3,0.0,0.0,84.205,71.08,100.13,7.913,0,79.717,2.9,45.51999999999998,18.370000000000005,0.0,0.0
imrp_20251231,2025-12-31,363,0,,price_day,50,2025-12-31,,,1483.45,1411.75,71.7,4.833,1411.75,4.833,1016.11,251.43,0.0,103.04,1098.52,281.89,0.0,103.04,0.0,0.0,80.865,47.11,96.4,9.992,0,38.557,2.3,82.40999999999997,30.45999999999998,0.0,0.0
