date,start_step,start_hour,magnitude_kw,duration_steps,duration_hours,solver_calls,solver_runtime_s,maximum_solver_relative_gap,validated,boundary_verified,duration_is_lower_bound,maximum_target_error_kw,maximum_recovery_energy_shortfall_kwh,maximum_recovery_temperature_error_c,maximum_recovery_workload_excess_cpu_h,maximum_component_closure_error_kw,recovery_steps,solver_quality,solver_relative_gap,solver_meets_accepted_gap
2025-09-22,44,11.0,-200.0,0,0.0,6,0.7182158999985404,,True,True,False,,,,,,,,,
2025-09-22,44,11.0,-150.0,0,0.0,6,0.7467784000000393,,True,True,False,,,,,,,,,
2025-09-22,44,11.0,-100.0,1,0.25,7,0.9890305999961129,0.0001739515853206766,True,True,False,0.09999999999979536,0.0,0.04999999999999716,9.999999999940612e-08,5.684341886080802e-14,12.0,optimal,0.0001739515853206766,True
2025-09-22,44,11.0,25.0,48,12.0,1,60.29370239999844,0.002175718425938546,True,True,False,0.10000000000400178,0.0,0.00532142587164941,9.999999999940612e-08,5.115907697472721e-12,12.0,time_limit_gap_accepted,0.002175718425938546,True
2025-09-22,44,11.0,50.0,16,4.0,7,16.794178199999806,0.0004253945376824819,True,True,False,0.10000000000059117,0.0,0.05000000000000071,1.0000000000287557e-07,5.115907697472721e-12,12.0,optimal,0.00031331171466417515,True
2025-09-22,44,11.0,75.0,9,2.25,6,1.5013817999988532,1.9842107001191244e-06,True,True,False,0.10000000000002274,0.0,0.04999999999999716,1.0000000000027348e-07,3.950617610826157e-12,12.0,optimal,0.0,True
2025-09-22,48,12.0,-500.0,0,0.0,6,0.726893500001097,,True,True,False,,,,,,,,,
2025-09-22,48,12.0,-450.0,0,0.0,6,0.6909640000012587,,True,True,False,,,,,,,,,
2025-09-22,48,12.0,-400.0,0,0.0,6,0.7526291999984096,,True,True,False,,,,,,,,,
2025-09-22,48,12.0,-350.0,0,0.0,6,0.7109268000021984,,True,True,False,,,,,,,,,
2025-09-22,48,12.0,-300.0,0,0.0,6,0.7227698000006058,,True,True,False,,,,,,,,,
2025-09-22,48,12.0,-250.0,0,0.0,6,0.6666234999975131,,True,True,False,,,,,,,,,
2025-09-22,48,12.0,-200.0,0,0.0,6,0.7387049999979354,,True,True,False,,,,,,,,,
2025-09-22,48,12.0,-150.0,0,0.0,6,0.8429123000005347,,True,True,False,,,,,,,,,
2025-09-22,48,12.0,-100.0,24,6.0,6,1.7249178999973083,0.00015541630010414237,True,True,False,0.10000000000025011,0.0,0.04999999999999716,0.0,5.115907697472721e-12,12.0,optimal,0.00015541630010414237,True
2025-09-22,48,12.0,25.0,48,12.0,1,19.57441269999981,0.0,True,True,False,0.10000000000195541,0.0,0.0001151181248104649,9.999999999940612e-08,4.945377440890297e-12,12.0,optimal,0.0,True
2025-09-22,48,12.0,50.0,13,3.25,7,18.777911400002267,0.00037970839756003256,True,True,False,0.10000000000025011,0.0,0.04999999999999716,9.999999999940612e-08,5.087485988042317e-12,12.0,optimal,0.0,True
2025-09-22,48,12.0,75.0,4,1.0,7,1.1491001999984292,0.0002775302109318565,True,True,False,0.10000000000013642,0.0,0.00013539831702047422,0.0,4.007461029686965e-12,12.0,optimal,1.9789696155613712e-16,True
2025-09-22,52,13.0,-500.0,5,1.25,6,0.9731435000012425,0.0,True,True,False,0.10000000000013642,0.0,0.04999999999999716,1.0000000000114084e-07,5.059064278611913e-12,12.0,optimal,0.0,True
2025-09-22,52,13.0,-450.0,6,1.5,7,1.242455699997663,7.686952877922973e-06,True,True,False,0.10000000000002274,0.0,0.04999999999999716,1.0000000000287557e-07,5.002220859751105e-12,12.0,optimal,7.686952877922973e-06,True
2025-09-22,52,13.0,-400.0,7,1.75,7,1.298133799997231,0.0006743694270901751,True,True,False,0.10000000000002274,0.0,0.008426221740997164,1.0000000000287557e-07,5.059064278611913e-12,12.0,optimal,0.00044352160385367523,True
2025-09-22,52,13.0,-350.0,9,2.25,7,1.2006058000006306,0.000913938069720884,True,True,False,0.10000000000002274,0.0,0.04999999999999716,1.0000000000287557e-07,5.059064278611913e-12,12.0,optimal,0.000913938069720884,True
2025-09-22,52,13.0,-300.0,11,2.75,6,1.1521475999998074,5.2878490723628616e-09,True,True,False,0.10000000000013642,0.0,0.0020128943978718894,9.999999999940612e-08,5.002220859751105e-12,12.0,optimal,5.2878490723628616e-09,True
2025-09-22,52,13.0,-250.0,13,3.25,6,1.1331231000021944,0.0004570890965707886,True,True,False,0.10000000000002274,0.0,0.04999999999999716,9.999999999940612e-08,5.059064278611913e-12,12.0,optimal,0.0004570890965707886,True
