date,start_step,start_hour,magnitude_kw,duration_steps,duration_hours,solver_calls,solver_runtime_s,maximum_solver_relative_gap,validated,boundary_verified,duration_is_lower_bound,maximum_target_error_kw,maximum_recovery_energy_shortfall_kwh,maximum_recovery_temperature_error_c,maximum_recovery_workload_excess_cpu_h,maximum_component_closure_error_kw,recovery_steps,solver_quality,solver_relative_gap,solver_meets_accepted_gap
2025-09-22,28,7.0,-150.0,1,0.25,3,0.2602740999991511,4.745716380768321e-06,True,True,False,0.0999999999999659,0.0,0.0499999999999971,9.999999999940613e-08,1.9895196601282805e-13,12.0,optimal,4.745716380768321e-06,True
2025-09-22,28,7.0,-100.0,1,0.25,3,0.1719026999999187,4.745716382725223e-06,True,True,False,0.0999999999999659,0.0,0.0499999999999971,9.999999999940613e-08,1.9895196601282805e-13,12.0,optimal,4.745716382725223e-06,True
2025-09-22,28,7.0,25.0,39,9.75,12,147.29130450000048,0.0008011812288063,True,False,True,0.1000000000001364,0.0,0.0388077594520623,1.0000000000287557e-07,4.035882739117369e-12,12.0,optimal,0.0,True
2025-09-22,28,7.0,50.0,32,8.0,11,141.23259730000063,0.0007142266631913,True,False,True,0.1000000000010459,0.0,0.0500000000000007,1.0000000000287557e-07,4.035882739117369e-12,12.0,optimal,0.0002422355893766,True
2025-09-22,28,7.0,75.0,27,6.75,9,71.23169000000235,0.0009840351695903,True,False,True,0.1000000000002501,0.0,0.0499999999999971,1.0000000000287557e-07,3.979039320256561e-12,12.0,optimal,0.0,True
2025-09-22,32,8.0,-500.0,0,0.0,3,0.1355172999974456,,True,True,False,,,,,,,,,
2025-09-22,32,8.0,-450.0,0,0.0,3,0.165852599999198,,True,True,False,,,,,,,,,
2025-09-22,32,8.0,-400.0,0,0.0,3,0.1372753000014199,,True,True,False,,,,,,,,,
2025-09-22,32,8.0,-350.0,0,0.0,3,0.1632486000016797,,True,True,False,,,,,,,,,
2025-09-22,32,8.0,-300.0,0,0.0,3,0.1417177999992418,,True,True,False,,,,,,,,,
2025-09-22,32,8.0,-250.0,0,0.0,3,0.1796614000013505,,True,True,False,,,,,,,,,
2025-09-22,32,8.0,-200.0,0,0.0,3,0.1449954999989131,,True,True,False,,,,,,,,,
2025-09-22,32,8.0,-150.0,0,0.0,3,0.181615999999849,,True,True,False,,,,,,,,,
2025-09-22,32,8.0,-100.0,0,0.0,3,0.1793546000008063,,True,True,False,,,,,,,,,
2025-09-22,32,8.0,25.0,36,9.0,12,235.2122351999988,0.0008303801933898,True,False,True,0.1000000000001364,0.0,0.014868289440983,1.0000000000287557e-07,4.035882739117369e-12,12.0,optimal,6.595093114254451e-07,True
2025-09-22,32,8.0,50.0,28,7.0,10,91.41036849999728,6.22010284725537e-05,True,True,False,0.1000000000025238,0.0,0.0500000000000007,1.0000000000287557e-07,4.035882739117369e-12,12.0,optimal,6.22010284725537e-05,True
2025-09-22,32,8.0,75.0,24,6.0,9,15.616730300003836,0.0008015491682291,True,True,False,0.1000000000061618,0.0,0.0500000000000007,1.0000000000287557e-07,4.092726157978177e-12,12.0,optimal,1.621523367350674e-05,True
2025-09-22,36,9.0,-500.0,0,0.0,3,0.143744400000287,,True,True,False,,,,,,,,,
2025-09-22,36,9.0,-450.0,0,0.0,3,0.1708542000033048,,True,True,False,,,,,,,,,
2025-09-22,36,9.0,-400.0,0,0.0,3,0.1416870999983075,,True,True,False,,,,,,,,,
2025-09-22,36,9.0,-350.0,0,0.0,3,0.1754120000023249,,True,True,False,,,,,,,,,
2025-09-22,36,9.0,-300.0,0,0.0,3,0.1617541000014171,,True,True,False,,,,,,,,,
2025-09-22,36,9.0,-250.0,0,0.0,3,0.1801484999996319,,True,True,False,,,,,,,,,
2025-09-22,36,9.0,-200.0,0,0.0,3,0.1815420999992056,,True,True,False,,,,,,,,,
2025-09-22,36,9.0,-150.0,0,0.0,3,0.1593187999988004,,True,True,False,,,,,,,,,
2025-09-22,36,9.0,-100.0,0,0.0,3,0.1977370999993581,,True,True,False,,,,,,,,,
2025-09-22,36,9.0,25.0,43,10.75,13,168.98337149999315,0.0008696210703297,True,False,True,0.1000000000018417,0.0,0.0038998118778792,0.0,4.035882739117369e-12,12.0,optimal,0.0003340328870507,True
2025-09-22,36,9.0,50.0,24,6.0,9,66.58563929999764,0.0001655414163158,True,True,False,0.1000000000002501,0.0,0.0500000000000007,1.0000000000287557e-07,3.979039320256561e-12,12.0,optimal,0.0001655414163158,True
2025-09-22,36,9.0,75.0,20,5.0,8,7.770795599999474,0.0009546540607993,True,True,False,0.1000000000003638,0.0,0.0500000000000007,1.0000000000287557e-07,3.979039320256561e-12,12.0,optimal,6.116252004336382e-05,True
2025-09-22,40,10.0,-500.0,0,0.0,3,0.1813142999999399,,True,True,False,,,,,,,,,
2025-09-22,40,10.0,-450.0,0,0.0,3,0.1487790000010136,,True,True,False,,,,,,,,,
2025-09-22,40,10.0,-400.0,0,0.0,3,0.1799969000003329,,True,True,False,,,,,,,,,
2025-09-22,40,10.0,-350.0,0,0.0,3,0.1489807999969343,,True,True,False,,,,,,,,,
2025-09-22,40,10.0,-300.0,0,0.0,3,0.1811999999990803,,True,True,False,,,,,,,,,
2025-09-22,40,10.0,-250.0,0,0.0,3,0.1530053000005864,,True,True,False,,,,,,,,,
2025-09-22,40,10.0,-200.0,0,0.0,3,0.2065997999998217,,True,True,False,,,,,,,,,
2025-09-22,40,10.0,-150.0,0,0.0,3,0.1901068999977724,,True,True,False,,,,,,,,,
2025-09-22,40,10.0,-100.0,0,0.0,3,0.1505383999992773,,True,True,False,,,,,,,,,
2025-09-22,40,10.0,25.0,48,12.0,12,72.88407150000239,0.0007394623226805,True,True,False,0.1000000000042291,0.0,0.0002296400192207,0.0,4.064304448547773e-12,12.0,optimal,0.0004199230603242,True
2025-09-22,40,10.0,50.0,21,5.25,8,39.73216759999923,0.0005331902252318,True,True,False,0.1000000000007048,0.0,0.0499999999999971,1.0000000000287557e-07,4.149569576838985e-12,12.0,optimal,4.551261277519818e-05,True
2025-09-22,40,10.0,75.0,16,4.0,7,9.911544800001138,0.0001736266902101,True,True,False,0.1000000000001364,0.0,0.0500000000000007,1.0000000000287557e-07,4.092726157978177e-12,12.0,optimal,5.315942660675775e-06,True
2025-09-22,44,11.0,-500.0,0,0.0,3,0.1821447999991505,,True,True,False,,,,,,,,,
2025-09-22,44,11.0,-450.0,0,0.0,3,0.1500519999990501,,True,True,False,,,,,,,,,
2025-09-22,44,11.0,-400.0,0,0.0,3,0.1772022000004653,,True,True,False,,,,,,,,,
2025-09-22,44,11.0,-350.0,0,0.0,3,0.1496695000005274,,True,True,False,,,,,,,,,
2025-09-22,44,11.0,-300.0,0,0.0,3,0.1783876999979838,,True,True,False,,,,,,,,,
2025-09-22,44,11.0,-250.0,0,0.0,3,0.1600852999999915,,True,True,False,,,,,,,,,
2025-09-22,44,11.0,-200.0,0,0.0,3,0.1880485999972734,,True,True,False,,,,,,,,,
2025-09-22,44,11.0,-150.0,0,0.0,3,0.1617143000021315,,True,True,False,,,,,,,,,
2025-09-22,44,11.0,-100.0,0,0.0,3,0.1934474000008776,,True,True,False,,,,,,,,,
