local_date,intervals,mean_price,price_std,minimum_price,maximum_price,mean_grid_import,peak_grid_import,mean_total_cpu,settlement_cost,opening_ups,opening_tes,opening_cold_aisle,negative_price_share,representative_score
2025-02-06,96,119.64041666666667,16.50573577604985,101.88,163.35,776.7297209857643,1356.55499568631,0.5654166666666668,2140.9070466513695,300.0,-0.0,23.0,0.0,0.8325482692739954
2025-02-02,96,115.10875,14.806768384762407,97.37,152.32,771.0613364667793,1186.57825258707,0.5654166666666667,2095.3785190072085,300.0,-0.0,23.0,0.0,0.8345538255870182
2025-05-03,96,51.74458333333333,29.623611205880913,2.34,78.88,773.8726445745466,1663.11397604992,0.5654166666666668,857.5492932337767,300.0,-0.0,23.0,0.0,0.837019969193947
2025-10-03,96,49.693333333333335,28.566415270444924,0.02,93.1,779.9553932392,1626.59401308312,0.5654166666666667,822.1870631202013,300.0,-0.0,23.0,0.0,0.8395335138544361
2025-02-17,96,117.59125,20.35456494770955,93.86,158.71,775.7897073004292,1601.62945904754,0.563309622798403,2081.851468555447,300.0,-0.0,23.0,0.0,0.8415168617568635
2025-02-01,96,112.73208333333334,10.334204414331714,99.91,138.95,768.0565624238571,1290.09005051524,0.5633088894853466,2042.0901304932643,300.0,-0.0,23.0,0.0,0.8421752192649912
2025-09-18,96,49.34125,32.39984175562395,8.57,103.11,780.9298065595303,1666.29132204376,0.5654166666666667,789.3097358146075,300.0,-0.0,23.0,0.0,0.8465523052883509
2025-09-01,96,49.04916666666667,32.107278980143604,8.09,101.83,779.9794356308295,1676.33401131052,0.5659154938074328,811.5018945516028,300.0,-0.0,23.0,0.0,0.8472280875476343
2025-02-08,96,118.05624999999999,15.860407856307525,91.13,150.05,768.232777917863,1286.51360658324,0.5633088894853466,2147.4036237339806,300.0,-0.0,23.0,0.0,0.8527289435958041
2025-02-03,96,118.71458333333334,18.984762638920202,100.02,163.1,777.8356801301092,1601.6305479832,0.5654166666666668,2113.2531542413267,300.0,-0.0,23.0,0.0,0.8541895821564445
2025-09-13,96,45.53958333333333,33.284142641857386,4.69,106.43,777.8426775725255,1634.85361214901,0.5654166666666667,778.0071966090172,300.0,-0.0,23.0,0.0,0.8562185666685395
2025-11-01,96,41.333333333333336,27.215396210182067,9.01,98.19,779.4088565682567,1626.70883709483,0.5654166666666667,716.7743652174187,300.0,-0.0,23.0,0.0,0.8578193540969563
2025-02-09,96,117.17125,10.114067457077576,104.65,142.46,770.5558396931355,1290.09005051524,0.5654166666666668,2137.3971637505556,300.0,-0.0,23.0,0.0,0.8606046077622126
2025-10-24,96,45.79291666666666,29.839933325615743,5.09,98.23,780.7613684103995,1626.59401357362,0.5654166666666667,733.9710589159031,300.0,-0.0,23.0,0.0,0.8638917017914793
2025-05-29,96,47.265833333333326,29.60609509318421,0.2,84.13,774.4263750618657,1647.4449500887,0.5654166666666667,783.2345945384566,300.0,-0.0,23.0,0.0,0.8740851944858691
2025-08-04,96,46.153333333333336,26.613052383989736,4.75,81.4,772.8382217060248,1676.33401167069,0.5654166666666667,766.8989201799402,300.0,-0.0,23.0,0.0,0.8760289795955887
2025-01-09,96,103.85708333333334,14.613926589075133,79.92,129.45,767.1748631101499,1185.47289350762,0.5608878789909703,1860.4020805054006,300.0,-0.0,23.0,0.0,0.8796955828940142
2025-01-19,96,116.89125,21.54421476870299,94.56,172.32,773.8258462109052,1186.46055014253,0.5675237105349303,2115.133992808106,300.0,-0.0,23.0,0.0,0.8934545188269722
2025-06-08,96,46.72875,36.59229522727428,-1.63,108.02,773.3454740261545,1647.28708182199,0.5654166666666667,815.7827768035179,300.0,-0.0,23.0,0.041666666666666664,0.9006848544665277
2025-12-26,96,83.21708333333333,6.479971721294146,73.61,96.09,767.3787810791988,916.52638950835,0.5675237105349304,1530.5599708629436,300.0,-0.0,23.0,0.0,0.9136854046743349
2025-09-11,96,43.18083333333334,34.583864070330364,8.0,107.54,782.3932397985045,1635.65535032139,0.5654166666666668,681.4887437861463,300.0,-0.0,23.0,0.0,0.9154396293017782
2025-06-24,96,45.94541666666667,34.91493096133927,1.46,108.13,780.7901502903165,1674.84967638872,0.5654166666666667,754.3484120109583,300.0,-0.0,23.0,0.0,0.9249820449708495
2025-05-04,96,37.845416666666665,33.320408031768,6.03,96.04,773.1235160698885,1626.53456866108,0.5654166666666667,663.0521809721438,300.0,-0.0,23.0,0.0,0.9297867463029428
2025-01-31,96,123.18416666666667,20.516445761063657,97.08,179.15,773.8524486116445,1290.52314094365,0.5675244438479868,2217.0868536610733,300.0,-0.0,23.0,0.0,0.9375629473863509
2025-02-11,96,124.17291666666667,14.166879827085689,102.21,152.13,770.8854352713652,1186.6101927226,0.5654166666666667,2251.78362744422,300.0,-0.0,23.0,0.0,0.9623868245409715
2025-05-31,96,57.45041666666666,35.466219299546275,-6.3,95.44,779.1713537056384,1642.52760450876,0.5662804953809208,951.7698001040061,300.0,-0.0,23.0,0.16666666666666666,0.9853672109895265
2025-04-05,96,55.74041666666667,35.976435033495164,-7.55,109.32,780.2620132247072,1645.95792973525,0.5654166666666668,918.7938625357156,300.0,-0.0,23.0,0.16666666666666666,1.0004283830167984
2025-09-21,96,37.03791666666667,37.27184911788878,1.0,105.39,778.5221806499594,1674.89229568981,0.5654166666666667,649.0740743221828,300.0,-0.0,23.0,0.0,1.0083642059304456
2025-07-05,96,34.745416666666664,33.354108148035934,-0.36,92.49,779.3688224132671,1647.44449394916,0.5654166666666667,584.7253321343401,300.0,-0.0,23.0,0.041666666666666664,1.0229755753793472
2025-01-15,96,127.95416666666667,30.55001888763879,91.99,202.63,771.9951600675577,1186.57824913299,0.5654166666666667,2275.760901107177,300.0,-0.0,23.0,0.0,1.0281358467946122
2025-06-28,96,39.3525,33.755125146919696,-2.21,97.43,777.8394631984969,1644.06618809435,0.5654166666666667,659.5532296855339,300.0,-0.0,23.0,0.125,1.0323110728472054
2025-02-12,96,126.95291666666667,15.808765451094509,106.48,160.58,773.1364643997341,1186.61060222396,0.5675237105349304,2300.9332485255845,300.0,-0.0,23.0,0.0,1.0530859170974467
2025-09-12,96,36.53416666666667,38.17527256075219,0.1,109.71,783.7074095235743,1637.17201330152,0.5654166666666667,568.6180224803627,300.0,-0.0,23.0,0.0,1.055183342362492
2025-02-14,96,128.2925,19.72667363322004,101.69,169.82,769.3669747207618,1186.60202643582,0.5633088894853466,2303.6702287953008,300.0,-0.0,23.0,0.0,1.0582178687688428
2025-02-13,96,130.57291666666666,16.458659017874655,106.96,160.89,770.9721757483873,1186.60212097421,0.5654173999797231,2360.8330339326585,300.0,-0.0,23.0,0.0,1.0645805497446965
2025-01-11,96,107.42041666666667,16.568825382669814,84.69,148.95,780.8356180480615,1309.55790834378,0.5724389565439602,1965.7387971019816,300.0,-0.0,23.0,0.0,1.1296666604562802
2025-06-22,96,44.07666666666666,39.2105092965935,-8.97,108.17,783.4017268826778,1644.24278333576,0.5654166666666667,714.6204143284418,300.0,-0.0,23.0,0.20833333333333334,1.2001725421044815
2025-01-05,96,97.74624999999999,19.139489915108157,56.04,120.54,784.9620412714459,1368.77228666312,0.5745467337252802,1793.3967936985139,300.0,-0.0,23.0,0.0,1.2999768601380333
2025-08-09,96,38.18875,36.95428154810809,-11.59,93.16,786.4626522248401,1642.18379714494,0.5654166666666667,622.2309197426174,300.0,-0.0,23.0,0.25,1.3501205754808039
2025-10-25,96,15.235416666666666,19.40093410212734,-0.37,66.61,788.8482122291251,1626.63406642048,0.5654166666666667,226.71257228400714,300.0,-0.0,23.0,0.125,1.369545352583268
2025-01-12,96,103.87833333333333,11.745588615723971,85.12,129.47,761.5511170326099,1290.52318864446,0.5562865996080532,1864.0775071865503,300.0,-0.0,23.0,0.0,1.4039635508646449
2025-06-03,96,27.857916666666668,33.3691346800939,-7.24,90.56,792.7027115054761,1639.16451173217,0.5654166666666667,424.9590716797252,300.0,-0.0,23.0,0.20833333333333334,1.416535325884414
2025-05-26,96,26.27208333333333,32.497657888617354,-1.51,91.21,795.4016666967418,1675.36139616209,0.5654166666666667,418.70369283763245,300.0,-0.0,23.0,0.20833333333333334,1.4538852348833309
2025-09-16,96,32.9325,39.42765903324854,-0.94,103.84,802.5924999840163,1663.01615491487,0.5648081348662675,538.2108104263095,300.0,-0.0,23.0,0.20833333333333334,1.5342594037195705
2025-06-23,96,21.917083333333334,31.41922234009207,-13.83,84.3,799.0871518774949,1642.27547011905,0.5654166666666667,313.29137903454887,300.0,-0.0,23.0,0.2916666666666667,1.7210896780933633
2025-08-31,96,16.357499999999998,22.775237938557193,-2.19,66.01,801.3826006271289,1642.04179609963,0.5654166666666667,255.26095734739138,300.0,-0.0,23.0,0.3333333333333333,1.8315819769080073
2025-06-01,96,25.035,31.995324395259605,-15.27,78.28,797.4264485925465,1641.78600088146,0.5666598818206763,394.78358401719106,300.0,-0.0,23.0,0.375,1.8422421274872793
2025-08-05,96,17.864166666666666,28.626820242440175,-9.58,76.84,803.367068121882,1640.85817986158,0.5654166666666667,263.429501523766,300.0,-0.0,23.0,0.3333333333333333,1.8756998939869927
2025-01-07,96,92.56916666666666,26.606576775663893,28.1,125.6,793.4581408013604,1583.095,0.5784762401337326,1679.878163902912,300.0,-0.0,23.0,0.0,1.8918908614720307
2025-01-06,96,87.67583333333333,35.209130624005,7.29,126.4,761.1622488201274,1593.63929730082,0.5562865996080532,1542.3996170938142,300.0,270.0,23.0,0.0,1.9998591530562648
2025-01-21,96,159.60625,75.96720809526616,91.45,368.57,772.6594322937716,1186.57956142826,0.5654166666666668,2704.3323396070837,300.0,-0.0,23.0,0.0,2.0634707250156064
2025-09-15,96,11.36875,16.501519499411973,-1.5,49.17,808.7142367419164,1679.19318455317,0.566025198467066,137.09845231504661,300.0,-0.0,23.0,0.375,2.104270363334222
2025-01-26,96,94.50791666666667,23.156557689671573,28.45,123.25,809.9469045431002,1681.17493060589,0.5800193061520132,1726.8834369046654,300.0,-0.0,23.0,0.0,2.320885781042833
2025-09-07,96,19.544583333333332,38.00806551292881,-12.33,89.98,822.4720614120682,1634.72768183985,0.5675237105349303,315.4414228635655,300.0,-0.0,23.0,0.625,2.8445329940762534
2025-10-05,96,14.009583333333333,24.67788790402268,-2.35,71.49,820.8810509998365,1633.87290211343,0.5654166666666667,219.62678144917678,300.0,190.0,23.0,0.625,2.9654754397053744
2025-01-20,96,193.49458333333334,106.60012584091187,93.9,521.4,770.5026849704996,1186.6065570411,0.563309622798403,3234.639432044922,300.0,-0.0,23.0,0.0,3.1142180636628125
2025-05-25,96,1.6558333333333335,26.807282893653188,-32.17,55.89,828.6106009678325,1637.69451539998,0.5654166666666667,-40.699019401750654,300.0,-0.0,23.0,0.6666666666666666,3.1936525793103554
2025-10-04,96,0.15541666666666676,5.225554197084426,-4.02,18.92,838.684380765104,1660.23860319219,0.5654166666666667,-20.20586717204524,300.0,0.0,23.0,0.75,3.547820893726326
2025-01-08,96,166.66875000000002,82.94836569247538,85.38,332.1,767.1126947129924,1351.34249885071,0.558992924743561,2897.1172207861546,300.0,-0.0,18.367245243158,0.0,3.7328844691585563
2025-01-10,96,221.02958333333333,141.21050807713817,83.22,550.24,772.6033238739791,1186.74942782675,0.5654173999797231,3736.3589509988633,300.0,-0.0,23.0,0.0,3.7712341626808397
2025-01-01,96,50.629999999999995,47.99090238346167,-4.97,119.64,789.9778119314163,1680.23804699385,0.5578082626959735,981.4285045455588,600.0,500.0,20.0,0.20833333333333334,4.80870976615472
2025-01-27,96,94.62166666666667,27.004095699752725,39.15,127.79,737.8672366543857,1365.58113700335,0.5508132938682638,1648.972585746501,600.0,540.0,18.367245243158,0.0,5.679702893778144
2025-01-22,96,256.98541666666665,211.8176154093877,95.31,897.58,772.9338765365832,1290.5231491903,0.5654166666666667,4101.373594769772,300.0,-0.0,23.0,0.0,5.820578073201289
2025-01-02,96,105.08416666666666,13.2251778749687,75.98,129.99,731.8513983411339,1271.63063141234,0.5462386123040266,1808.4710071820602,600.0,666.666666666667,18.367245243158,0.0,6.318789928679877
