t,T_IT,T_Rack,T_c,T_h,T_in,E_TES,P_chiller_HVAC,P_chiller_TES,P_Total,q_chiller_hvac,q_ch,q_dis,q_cool,price,cost
1294.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.205,-0.0,57876.205,347257.23,0.0,0.0,347257.23,0.07750041666666667,664244.3345491893
1295.0,36.206249,33.453749,29.560054,33.453749,30.0,150.0,57876.199,-0.0,57876.199,347257.19,0.0,0.0,347257.19,0.07750041666666667,664244.3345491893
1296.0,36.206249,33.453749,29.560053,33.453749,30.0,150.0,57876.205,-0.0,57876.205,347257.23,0.0,0.0,347257.23,0.07750041666666667,664244.3345491893
1297.0,36.206249,33.453749,29.560055,33.453749,30.0,150.0,57876.198,-0.0,57876.198,347257.19,0.0,0.0,347257.19,0.07750041666666667,664244.3345491893
1298.0,36.206249,33.453749,29.560053,33.453749,30.0,150.0,57876.206,-0.0,57876.206,347257.24,0.0,0.0,347257.24,0.07750041666666667,664244.3345491893
1299.0,36.206249,33.453749,29.560055,33.453749,30.0,150.0,57876.197,-0.0,57876.197,347257.18,0.0,0.0,347257.18,0.07750041666666667,664244.3345491893
1300.0,36.206249,33.453749,29.560053,33.453749,30.0,150.0,57876.207,-0.0,57876.207,347257.24,0.0,0.0,347257.24,0.07750041666666667,664244.3345491893
1301.0,36.206249,33.453749,29.560055,33.453749,30.0,150.0,57876.196,-0.0,57876.196,347257.18,0.0,0.0,347257.18,0.07750041666666667,664244.3345491893
1302.0,36.206249,33.453749,29.560053,33.45375,30.0,150.0,57876.208,-0.0,57876.208,347257.25,0.0,0.0,347257.25,0.07750041666666667,664244.3345491893
1303.0,36.206249,33.453749,29.560055,33.453749,30.0,150.0,57876.195,-0.0,57876.195,347257.17,0.0,0.0,347257.17,0.07750041666666667,664244.3345491893
1304.0,36.206249,33.453749,29.560053,33.45375,30.0,150.0,57876.209,-0.0,57876.209,347257.25,0.0,0.0,347257.25,0.07750041666666667,664244.3345491893
1305.0,36.206249,33.453749,29.560055,33.453749,30.0,150.0,57876.194,-0.0,57876.194,347257.16,0.0,0.0,347257.16,0.07750041666666667,664244.3345491893
1306.0,36.206249,33.453749,29.560053,33.45375,30.0,150.0,57876.21,-0.0,57876.21,347257.26,0.0,0.0,347257.26,0.07750041666666667,664244.3345491893
1307.0,36.206249,33.453749,29.560055,33.453749,30.0,150.0,57876.192,-0.0,57876.192,347257.15,0.0,0.0,347257.15,0.07750041666666667,664244.3345491893
1308.0,36.206249,33.453749,29.560052,33.45375,30.0,150.0,57876.212,-0.0,57876.212,347257.27,0.0,0.0,347257.27,0.07750041666666667,664244.3345491893
1309.0,36.206249,33.453749,29.560056,33.453748,30.0,150.0,57876.19,-0.0,57876.19,347257.14,0.0,0.0,347257.14,0.07750041666666667,664244.3345491893
1310.0,36.206249,33.45375,29.560052,33.45375,30.0,150.0,57876.214,-0.0,57876.214,347257.29,0.0,0.0,347257.29,0.07750041666666667,664244.3345491893
1311.0,36.206249,33.453749,29.560056,33.453748,30.0,150.0,57876.188,-0.0,57876.188,347257.13,0.0,0.0,347257.13,0.07750041666666667,664244.3345491893
1312.0,36.206249,33.45375,29.560052,33.45375,30.0,150.0,57876.217,-0.0,57876.217,347257.3,0.0,0.0,347257.3,0.07750041666666667,664244.3345491893
1313.0,36.206249,33.453749,29.560057,33.453748,30.0,150.0,57876.185,-0.0,57876.185,347257.11,0.0,0.0,347257.11,0.07750041666666667,664244.3345491893
1314.0,36.206249,33.45375,29.560051,33.45375,30.0,150.0,57876.22,-0.0,57876.22,347257.32,0.0,0.0,347257.32,0.07750041666666667,664244.3345491893
1315.0,36.206249,33.453749,29.560057,33.453748,30.0,150.0,57876.182,-0.0,57876.182,347257.09,0.0,0.0,347257.09,0.07750041666666667,664244.3345491893
1316.0,36.206249,33.45375,29.560051,33.45375,30.0,150.0,57876.224,-0.0,57876.224,347257.34,0.0,0.0,347257.34,0.07750041666666667,664244.3345491893
1317.0,36.206249,33.453748,29.560058,33.453748,30.0,150.0,57876.178,-0.0,57876.178,347257.07,0.0,0.0,347257.07,0.07750041666666667,664244.3345491893
1318.0,36.206249,33.45375,29.56005,33.453751,30.0,150.0,57876.228,-0.0,57876.228,347257.37,0.0,0.0,347257.37,0.07750041666666667,664244.3345491893
1319.0,36.206249,33.453748,29.560058,33.453747,30.0,150.0,57876.173,-0.0,57876.173,347257.04,0.0,0.0,347257.04,0.07750041666666667,664244.3345491893
1320.0,36.206249,33.45375,29.560049,33.453751,30.0,150.0,57876.234,-0.0,57876.234,347257.4,0.0,0.0,347257.4,0.07750041666666667,664244.3345491893
1321.0,36.206249,33.453748,29.560059,33.453747,30.0,150.0,57876.167,-0.0,57876.167,347257.0,0.0,0.0,347257.0,0.07750041666666667,664244.3345491893
1322.0,36.206249,33.45375,29.560048,33.453751,30.0,150.0,57876.24,-0.0,57876.24,347257.44,0.0,0.0,347257.44,0.07750041666666667,664244.3345491893
1323.0,36.206249,33.453748,29.56006,33.453747,30.0,150.0,57876.16,-0.0,57876.16,347256.96,0.0,0.0,347256.96,0.07750041666666667,664244.3345491893
1324.0,36.206249,33.45375,29.560047,33.453752,30.0,150.0,57876.248,-0.0,57876.248,347257.49,0.0,0.0,347257.49,0.07750041666666667,664244.3345491893
1325.0,36.206249,33.453748,29.560062,33.453746,30.0,150.0,57876.151,-0.0,57876.151,347256.91,0.0,0.0,347256.91,0.07750041666666667,664244.3345491893
1326.0,36.206249,33.453751,29.560045,33.453752,30.0,150.0,57876.257,-0.0,57876.257,347257.54,0.0,0.0,347257.54,0.07750041666666667,664244.3345491893
1327.0,36.20625,33.453747,29.560063,33.453746,30.0,150.0,57876.141,-0.0,57876.141,347256.84,0.0,0.0,347256.84,0.07750041666666667,664244.3345491893
1328.0,36.206249,33.453751,29.560044,33.453753,30.0,150.0,57876.269,-0.0,57876.269,347257.61,0.0,0.0,347257.61,0.07750041666666667,664244.3345491893
1329.0,36.20625,33.453747,29.560065,33.453745,30.0,150.0,57876.128,-0.0,57876.128,347256.77,0.0,0.0,347256.77,0.07750041666666667,664244.3345491893
1330.0,36.206249,33.453751,29.560042,33.453754,30.0,150.0,57876.282,-0.0,57876.282,347257.69,0.0,0.0,347257.69,0.07750041666666667,664244.3345491893
1331.0,36.20625,33.453747,29.560068,33.453744,30.0,150.0,57876.113,-0.0,57876.113,347256.68,0.0,0.0,347256.68,0.07750041666666667,664244.3345491893
1332.0,36.206249,33.453752,29.560039,33.453755,30.0,150.0,57876.299,-0.0,57876.299,347257.79,0.0,0.0,347257.79,0.07750041666666667,664244.3345491893
1333.0,36.20625,33.453746,29.56007,33.453743,30.0,150.0,57876.095,-0.0,57876.095,347256.57,0.0,0.0,347256.57,0.07750041666666667,664244.3345491893
1334.0,36.206248,33.453752,29.560036,33.453756,30.0,150.0,57876.318,-0.0,57876.318,347257.91,0.0,0.0,347257.91,0.07750041666666667,664244.3345491893
1335.0,36.20625,33.453746,29.560074,33.453742,30.0,150.0,57876.074,-0.0,57876.074,347256.44,0.0,0.0,347256.44,0.07750041666666667,664244.3345491893
1336.0,36.206248,33.453753,29.560032,33.453758,30.0,150.0,57876.342,-0.0,57876.342,347258.05,0.0,0.0,347258.05,0.07750041666666667,664244.3345491893
1337.0,36.20625,33.453745,29.560078,33.45374,30.0,150.0,57876.048,-0.0,57876.048,347256.29,0.0,0.0,347256.29,0.07750041666666667,664244.3345491893
1338.0,36.206248,33.453754,29.560028,33.453759,30.0,150.0,57876.371,-0.0,57876.371,347258.22,0.0,0.0,347258.22,0.07750041666666667,664244.3345491893
1339.0,36.20625,33.453744,29.560082,33.453738,30.0,150.0,57876.016,-0.0,57876.016,347256.1,0.0,0.0,347256.1,0.07750041666666667,664244.3345491893
1340.0,36.206248,33.453755,29.560023,33.453761,30.0,150.0,57876.405,-0.0,57876.405,347258.43,0.0,0.0,347258.43,0.07750041666666667,664244.3345491893
1341.0,36.20625,33.453743,29.560088,33.453736,30.0,150.0,57875.979,-0.0,57875.979,347255.87,0.0,0.0,347255.87,0.07750041666666667,664244.3345491893
1342.0,36.206248,33.453756,29.560016,33.453764,30.0,150.0,57876.447,-0.0,57876.447,347258.68,0.0,0.0,347258.68,0.07750041666666667,664244.3345491893
1343.0,36.206251,33.453742,29.560095,33.453733,30.0,150.0,57875.933,-0.0,57875.933,347255.6,0.0,0.0,347255.6,0.07750041666666667,664244.3345491893
1344.0,36.206247,33.453757,29.560009,33.453767,30.0,150.0,57876.496,-0.0,57876.496,347258.98,0.0,0.0,347258.98,0.07750041666666667,664244.3345491893
1345.0,36.206251,33.45374,29.560104,33.45373,30.0,150.0,57875.878,-0.0,57875.878,347255.27,0.0,0.0,347255.27,0.07750041666666667,664244.3345491893
1346.0,36.206247,33.453759,29.56,33.45377,30.0,150.0,57876.556,-0.0,57876.556,347259.34,0.0,0.0,347259.34,0.07750041666666667,664244.3345491893
1347.0,36.206251,33.453738,29.560114,33.453726,30.0,150.0,57875.812,-0.0,57875.812,347254.87,0.0,0.0,347254.87,0.07750041666666667,664244.3345491893
1348.0,36.206247,33.453761,29.559988,33.453775,30.0,150.0,57876.629,-0.0,57876.629,347259.77,0.0,0.0,347259.77,0.07750041666666667,664244.3345491893
1349.0,36.206252,33.453736,29.560126,33.453721,30.0,150.0,57875.733,-0.0,57875.733,347254.4,0.0,0.0,347254.4,0.07750041666666667,664244.3345491893
1350.0,36.206246,33.453764,29.559975,33.45378,30.0,150.0,57876.716,-0.0,57876.716,347260.29,0.0,0.0,347260.29,0.07750041666666667,664244.3345491893
1351.0,36.206253,33.453733,29.560141,33.453716,30.0,150.0,57875.638,-0.0,57875.638,347253.83,0.0,0.0,347253.83,0.07750041666666667,664244.3345491893
1352.0,36.206245,33.453767,29.559959,33.453786,30.0,150.0,57876.82,-0.0,57876.82,347260.92,0.0,0.0,347260.92,0.07750041666666667,664244.3345491893
1353.0,36.206253,33.45373,29.560158,33.453709,30.0,150.0,57875.523,-0.0,57875.523,347253.14,0.0,0.0,347253.14,0.07750041666666667,664244.3345491893
1354.0,36.206245,33.45377,29.55994,33.453794,30.0,150.0,57876.947,-0.0,57876.947,347261.68,0.0,0.0,347261.68,0.07750041666666667,664244.3345491893
1355.0,36.206254,33.453726,29.560179,33.4537,30.0,150.0,57875.384,-0.0,57875.384,347252.31,0.0,0.0,347252.31,0.07750041666666667,664244.3345491893
1356.0,36.206244,33.453774,29.559916,33.453803,30.0,150.0,57877.098,-0.0,57877.098,347262.59,0.0,0.0,347262.59,0.07750041666666667,664244.3345491893
1357.0,36.206255,33.453722,29.560205,33.45369,30.0,150.0,57875.218,-0.0,57875.218,347251.31,0.0,0.0,347251.31,0.07750041666666667,664244.3345491893
1358.0,36.206243,33.453779,29.559888,33.453814,30.0,150.0,57877.281,-0.0,57877.281,347263.69,0.0,0.0,347263.69,0.07750041666666667,664244.3345491893
1359.0,36.206256,33.453716,29.560236,33.453679,30.0,150.0,57875.018,-0.0,57875.018,347250.11,0.0,0.0,347250.11,0.07750041666666667,664244.3345491893
1360.0,36.206241,33.453786,29.559855,33.453827,30.0,150.0,57877.501,-0.0,57877.501,347265.0,0.0,0.0,347265.0,0.07750041666666667,664244.3345491893
1361.0,36.206258,33.453709,29.560273,33.453664,30.0,150.0,57874.776,-0.0,57874.776,347248.66,0.0,0.0,347248.66,0.07750041666666667,664244.3345491893
1362.0,36.20624,33.453793,29.559814,33.453842,30.0,150.0,57877.765,-0.0,57877.765,347266.59,0.0,0.0,347266.59,0.07750041666666667,664244.3345491893
1363.0,36.206259,33.453701,29.560317,33.453647,30.0,150.0,57874.486,-0.0,57874.486,347246.92,0.0,0.0,347246.92,0.07750041666666667,664244.3345491893
1364.0,36.206238,33.453802,29.559765,33.453861,30.0,150.0,57878.084,-0.0,57878.084,347268.5,0.0,0.0,347268.5,0.07750041666666667,664244.3345491893
1365.0,36.206261,33.453691,29.560371,33.453626,30.0,150.0,57874.137,-0.0,57874.137,347244.82,0.0,0.0,347244.82,0.07750041666666667,664244.3345491893
1366.0,36.206236,33.453813,29.559706,33.453884,30.0,150.0,57878.467,-0.0,57878.467,347270.8,0.0,0.0,347270.8,0.07750041666666667,664244.3345491893
1367.0,36.206264,33.453679,29.560435,33.453601,30.0,150.0,57873.716,-0.0,57873.716,347242.3,0.0,0.0,347242.3,0.07750041666666667,664244.3345491893
1368.0,36.206233,33.453826,29.559635,33.453912,30.0,150.0,57878.929,-0.0,57878.929,347273.57,0.0,0.0,347273.57,0.07750041666666667,664244.3345491893
1369.0,36.206267,33.453665,29.560513,33.453571,30.0,150.0,57873.209,-0.0,57873.209,347239.26,0.0,0.0,347239.26,0.07750041666666667,664244.3345491893
1370.0,36.20623,33.453841,29.55955,33.453945,30.0,150.0,57879.485,-0.0,57879.485,347276.91,0.0,0.0,347276.91,0.07750041666666667,664244.3345491893
1371.0,36.206271,33.453648,29.560607,33.453534,30.0,150.0,57872.6,-0.0,57872.6,347235.6,0.0,0.0,347235.6,0.07750041666666667,664244.3345491893
1372.0,36.206226,33.45386,29.559448,33.453985,30.0,150.0,57880.153,-0.0,57880.153,347280.92,0.0,0.0,347280.92,0.07750041666666667,664244.3345491893
1373.0,36.206275,33.453627,29.560719,33.45349,30.0,150.0,57871.866,-0.0,57871.866,347231.2,0.0,0.0,347231.2,0.07750041666666667,664244.3345491893
1374.0,36.206221,33.453883,29.559324,33.454033,30.0,150.0,57880.958,-0.0,57880.958,347285.75,0.0,0.0,347285.75,0.07750041666666667,664244.3345491893
1375.0,36.20628,33.453603,29.560855,33.453438,30.0,150.0,57870.983,-0.0,57870.983,347225.9,0.0,0.0,347225.9,0.07750041666666667,664244.3345491893
1376.0,36.206215,33.45391,29.559175,33.454091,30.0,150.0,57881.927,-0.0,57881.927,347291.56,0.0,0.0,347291.56,0.07750041666666667,664244.3345491893
1377.0,36.206286,33.453573,29.561018,33.453374,30.0,150.0,57869.92,-0.0,57869.92,347219.52,0.0,0.0,347219.52,0.07750041666666667,664244.3345491893
1378.0,36.206208,33.453943,29.558996,33.45416,30.0,150.0,57883.094,-0.0,57883.094,347298.56,0.0,0.0,347298.56,0.07750041666666667,664244.3345491893
1379.0,36.206294,33.453537,29.561214,33.453298,30.0,150.0,57868.64,-0.0,57868.64,347211.84,0.0,0.0,347211.84,0.07750041666666667,664244.3345491893
1380.0,36.2062,33.453982,29.558781,33.454244,30.0,150.0,57884.498,-0.0,57884.498,347306.99,0.0,0.0,347306.99,0.07750041666666667,664244.3345491893
1381.0,36.206303,33.453493,29.561451,33.453206,30.0,150.0,57867.1,-0.0,57867.1,347202.6,0.0,0.0,347202.6,0.07750041666666667,664244.3345491893
1382.0,36.20619,33.45403,29.558522,33.454345,30.0,150.0,57886.188,-0.0,57886.188,347317.13,0.0,0.0,347317.13,0.07750041666666667,664244.3345491893
1383.0,36.206314,33.453441,29.561735,33.453095,30.0,150.0,57865.246,-0.0,57865.246,347191.47,0.0,0.0,347191.47,0.07750041666666667,664244.3345491893
1384.0,36.206178,33.454087,29.558209,33.454466,30.0,150.0,57888.222,-0.0,57888.222,347329.33,0.0,0.0,347329.33,0.07750041666666667,664244.3345491893
1385.0,36.206327,33.453379,29.562078,33.452962,30.0,150.0,57863.014,-0.0,57863.014,347178.08,0.0,0.0,347178.08,0.07750041666666667,664244.3345491893
1386.0,36.206163,33.454156,29.557834,33.454613,30.0,150.0,57890.671,-0.0,57890.671,347344.02,0.0,0.0,347344.02,0.07750041666666667,664244.3345491893
1387.0,36.206343,33.453303,29.56249,33.452802,30.0,150.0,57860.327,-0.0,57860.327,347161.96,0.0,0.0,347161.96,0.07750041666666667,664244.3345491893
1388.0,36.206146,33.454239,29.557381,33.454788,30.0,150.0,57893.618,-0.0,57893.618,347361.71,0.0,0.0,347361.71,0.07750041666666667,664244.3345491893
1389.0,36.206363,33.453212,29.562986,33.452609,30.0,150.0,57857.093,-0.0,57857.093,347142.56,0.0,0.0,347142.56,0.07750041666666667,664244.3345491893
1390.0,36.206125,33.454338,29.556837,33.455,30.0,150.0,57897.166,-0.0,57897.166,347383.0,0.0,0.0,347383.0,0.07750041666666667,664244.3345491893
1391.0,36.206386,33.453103,29.563584,33.452377,30.0,150.0,57853.201,-0.0,57853.201,347119.2,0.0,0.0,347119.2,0.07750041666666667,664244.3345491893
1392.0,36.206099,33.454458,29.556181,33.455255,30.0,150.0,57901.437,-0.0,57901.437,347408.62,0.0,0.0,347408.62,0.07750041666666667,664244.3345491893
1393.0,36.206414,33.452971,29.564303,33.452097,30.0,150.0,57848.515,-0.0,57848.515,347091.09,0.0,0.0,347091.09,0.07750041666666667,664244.3345491893
1394.0,36.206069,33.454603,29.555392,33.455562,30.0,150.0,57906.578,-0.0,57906.578,347439.47,0.0,0.0,347439.47,0.07750041666666667,664244.3345491893
1395.0,36.206447,33.452813,29.565168,33.45176,30.0,150.0,57842.875,-0.0,57842.875,347057.25,0.0,0.0,347057.25,0.07750041666666667,664244.3345491893
1396.0,36.206032,33.454777,29.554443,33.455931,30.0,150.0,57912.766,-0.0,57912.766,347476.59,0.0,0.0,347476.59,0.07750041666666667,664244.3345491893
1397.0,36.206487,33.452622,29.56621,33.451355,30.0,150.0,57836.086,-0.0,57836.086,347016.51,0.0,0.0,347016.51,0.07750041666666667,664244.3345491893
1398.0,36.205988,33.454986,29.5533,33.456376,30.0,150.0,57920.214,-0.0,57920.214,347521.29,0.0,0.0,347521.29,0.07750041666666667,664244.3345491893
1399.0,36.206536,33.452392,29.567464,33.450868,30.0,150.0,57827.914,-0.0,57827.914,346967.48,0.0,0.0,346967.48,0.07750041666666667,664244.3345491893
1400.0,36.205935,33.455238,29.551924,33.456911,30.0,150.0,57929.18,-0.0,57929.18,347575.08,0.0,0.0,347575.08,0.07750041666666667,664244.3345491893
1401.0,36.206594,33.452116,29.568974,33.450281,30.0,150.0,57818.077,-0.0,57818.077,346908.46,0.0,0.0,346908.46,0.07750041666666667,664244.3345491893
1402.0,36.205871,33.455541,29.550268,33.457555,30.0,150.0,57939.973,-0.0,57939.973,347639.84,0.0,0.0,347639.84,0.07750041666666667,664244.3345491893
1403.0,36.206664,33.451783,29.570791,33.449574,30.0,150.0,57806.236,-0.0,57806.236,346837.42,0.0,0.0,346837.42,0.07750041666666667,664244.3345491893
1404.0,36.205793,33.455906,29.548274,33.45833,30.0,150.0,57952.964,-0.0,57952.964,347717.78,0.0,0.0,347717.78,0.07750041666666667,664244.3345491893
1405.0,36.206749,33.451383,29.572978,33.448723,30.0,150.0,57791.983,-0.0,57791.983,346751.9,0.0,0.0,346751.9,0.07750041666666667,664244.3345491893
1406.0,36.205701,33.456346,29.545874,33.459263,30.0,150.0,57968.601,-0.0,57968.601,347811.61,0.0,0.0,347811.61,0.07750041666666667,664244.3345491893
1407.0,36.206851,33.4509,29.575611,33.4477,30.0,150.0,57774.826,-0.0,57774.826,346648.96,0.0,0.0,346648.96,0.07750041666666667,664244.3345491893
1408.0,36.205589,33.456875,29.542986,33.460386,30.0,150.0,57987.425,-0.0,57987.425,347924.55,0.0,0.0,347924.55,0.07750041666666667,664244.3345491893
1409.0,36.206974,33.45032,29.57878,33.446467,30.0,150.0,57754.175,-0.0,57754.175,346525.05,0.0,0.0,346525.05,0.07750041666666667,664244.3345491893
1410.0,36.205454,33.457511,29.539509,33.461738,30.0,150.0,58010.082,-0.0,58010.082,348060.49,0.0,0.0,348060.49,0.07750041666666667,664244.3345491893
1411.0,36.207121,33.449622,29.582595,33.444984,30.0,150.0,57729.316,-0.0,57729.316,346375.9,0.0,0.0,346375.9,0.07750041666666667,664244.3345491893
1412.0,36.205293,33.458278,29.535323,33.463366,30.0,150.0,58037.355,-0.0,58037.355,348224.13,0.0,0.0,348224.13,0.07750041666666667,664244.3345491893
1413.0,36.207299,33.448781,29.587187,33.443198,30.0,150.0,57699.394,-0.0,57699.394,346196.36,0.0,0.0,346196.36,0.07750041666666667,664244.3345491893
1414.0,36.205098,33.4592,29.530285,33.465325,30.0,150.0,58070.185,-0.0,58070.185,348421.11,0.0,0.0,348421.11,0.07750041666666667,664244.3345491893
1415.0,36.207513,33.447769,29.592715,33.441049,30.0,150.0,57663.376,-0.0,57663.376,345980.25,0.0,0.0,345980.25,0.07750041666666667,664244.3345491893
1416.0,36.204863,33.460311,29.524221,33.467683,30.0,150.0,58109.702,-0.0,58109.702,348658.21,0.0,0.0,348658.21,0.07750041666666667,664244.3345491893
1417.0,36.20777,33.44655,29.599368,33.438462,30.0,150.0,57620.02,-0.0,57620.02,345720.12,0.0,0.0,345720.12,0.07750041666666667,664244.3345491893
1418.0,36.204581,33.461647,29.516921,33.470522,30.0,150.0,58157.269,-0.0,58157.269,348943.61,0.0,0.0,348943.61,0.07750041666666667,664244.3345491893
1419.0,36.20808,33.445084,29.607377,33.435347,30.0,150.0,57567.832,-0.0,57567.832,345406.99,0.0,0.0,345406.99,0.07750041666666667,664244.3345491893
1420.0,36.204241,33.463256,29.508134,33.473939,30.0,150.0,58214.527,-0.0,58214.527,349287.16,0.0,0.0,349287.16,0.07750041666666667,664244.3345491893
1421.0,36.208453,33.443318,29.617017,33.431598,30.0,150.0,57505.01,-0.0,57505.01,345030.06,0.0,0.0,345030.06,0.07750041666666667,664244.3345491893
1422.0,36.203832,33.465193,29.497558,33.478052,30.0,150.0,58283.456,-0.0,58283.456,349700.73,0.0,0.0,349700.73,0.07750041666666667,664244.3345491893
1423.0,36.208901,33.441193,29.628621,33.427085,30.0,150.0,57429.372,-0.0,57429.372,344576.23,0.0,0.0,344576.23,0.07750041666666667,664244.3345491893
1424.0,36.203339,33.467524,29.484826,33.483007,30.0,150.0,58366.484,-0.0,58366.484,350198.9,0.0,0.0,350198.9,0.07750041666666667,664244.3345491893
1425.0,36.209442,33.438636,29.642589,33.421641,30.0,150.0,57338.153,-0.0,57338.153,344028.92,0.0,0.0,344028.92,0.07750041666666667,664244.3345491893
1426.0,36.202746,33.470331,29.469501,33.489001,30.0,150.0,58466.934,-0.0,58466.934,350801.6,0.0,0.0,350801.6,0.07750041666666667,664244.3345491893
1427.0,36.210092,33.435557,29.659403,33.414999,30.0,150.0,57226.848,-0.0,57226.848,343361.09,0.0,0.0,343361.09,0.07750041666666667,664244.3345491893
1428.0,36.202033,33.473709,29.451055,33.496482,30.0,150.0,58592.304,-0.0,58592.304,351553.82,0.0,0.0,351553.82,0.07750041666666667,664244.3345491893
1429.0,36.210875,33.431851,29.679641,33.406216,29.99785,150.0,57115.692,-0.0,57115.692,342694.15,0.0,0.0,342694.15,0.07750041666666667,664244.3345491893
1430.0,36.201174,33.477775,29.424589,33.507824,30.0,150.0,58782.359,-0.0,58782.359,352694.15,0.0,0.0,352694.15,0.07750041666666667,664244.3345491893
